county,election_district,office,district,party,candidate,election_day,absentee,votes
New Castle,07-01,U.S. House,,DEMOCRATIC,Miller M,10,0,10
New Castle,07-01,U.S. House,,DEMOCRATIC,Rochester,97,8,105
New Castle,07-01,U.S. House,,DEMOCRATIC,Townsend B,11,1,12
New Castle,07-01,U.S. House,,DEMOCRATIC,Walker S,11,0,11
New Castle,08-01,U.S. House,,DEMOCRATIC,Barney S,4,0,4
New Castle,08-01,U.S. House,,DEMOCRATIC,Miller M,0,0,0
New Castle,08-01,U.S. House,,DEMOCRATIC,Rochester,10,2,12
New Castle,08-01,U.S. House,,DEMOCRATIC,Townsend B,7,1,8
New Castle,08-01,U.S. House,,DEMOCRATIC,Walker S,1,0,1
New Castle,09-01,U.S. House,,DEMOCRATIC,Barney S,42,0,42
New Castle,09-01,U.S. House,,DEMOCRATIC,Miller M,6,0,6
New Castle,09-01,U.S. House,,DEMOCRATIC,Rochester,309,15,324
New Castle,09-01,U.S. House,,DEMOCRATIC,Townsend B,30,2,32
New Castle,09-01,U.S. House,,DEMOCRATIC,Walker S,17,0,17
New Castle,10-01,U.S. House,,DEMOCRATIC,Barney S,25,3,28
New Castle,10-01,U.S. House,,DEMOCRATIC,Miller M,25,0,25
New Castle,10-01,U.S. House,,DEMOCRATIC,Rochester,322,16,338
New Castle,10-01,U.S. House,,DEMOCRATIC,Townsend B,15,0,15
New Castle,10-01,U.S. House,,DEMOCRATIC,Walker S,28,1,29
New Castle,11-01,U.S. House,,DEMOCRATIC,Barney S,26,3,29
New Castle,11-01,U.S. House,,DEMOCRATIC,Miller M,7,0,7
New Castle,11-01,U.S. House,,DEMOCRATIC,Rochester,190,11,201
New Castle,11-01,U.S. House,,DEMOCRATIC,Townsend B,34,2,36
New Castle,11-01,U.S. House,,DEMOCRATIC,Walker S,14,0,14
New Castle,12-01,U.S. House,,DEMOCRATIC,Barney S,10,1,11
New Castle,12-01,U.S. House,,DEMOCRATIC,Miller M,3,0,3
New Castle,12-01,U.S. House,,DEMOCRATIC,Rochester,54,1,55
New Castle,12-01,U.S. House,,DEMOCRATIC,Townsend B,7,0,7
New Castle,12-01,U.S. House,,DEMOCRATIC,Walker S,3,0,3
New Castle,13-01,U.S. House,,DEMOCRATIC,Barney S,16,0,16
New Castle,13-01,U.S. House,,DEMOCRATIC,Miller M,5,0,5
New Castle,13-01,U.S. House,,DEMOCRATIC,Rochester,116,2,118
New Castle,13-01,U.S. House,,DEMOCRATIC,Townsend B,19,0,19
New Castle,13-01,U.S. House,,DEMOCRATIC,Walker S,8,0,8
New Castle,14-01,U.S. House,,DEMOCRATIC,Barney S,37,2,39
New Castle,14-01,U.S. House,,DEMOCRATIC,Miller M,3,0,3
New Castle,14-01,U.S. House,,DEMOCRATIC,Rochester,98,4,102
New Castle,14-01,U.S. House,,DEMOCRATIC,Townsend B,32,0,32
New Castle,14-01,U.S. House,,DEMOCRATIC,Walker S,8,0,8
New Castle,01-01,U.S. House,,DEMOCRATIC,Weir E,0,0,0
New Castle,02-01,U.S. House,,DEMOCRATIC,Weir E,3,0,3
New Castle,03-01,U.S. House,,DEMOCRATIC,Weir E,2,0,2
New Castle,04-01,U.S. House,,DEMOCRATIC,Weir E,2,0,2
New Castle,05-01,U.S. House,,DEMOCRATIC,Weir E,4,0,4
New Castle,06-01,U.S. House,,DEMOCRATIC,Weir E,1,0,1
New Castle,07-01,U.S. House,,DEMOCRATIC,Weir E,0,0,0
New Castle,08-01,U.S. House,,DEMOCRATIC,Weir E,0,0,0
New Castle,09-01,U.S. House,,DEMOCRATIC,Weir E,0,0,0
New Castle,10-01,U.S. House,,DEMOCRATIC,Weir E,3,0,3
New Castle,11-01,U.S. House,,DEMOCRATIC,Weir E,0,0,0
New Castle,12-01,U.S. House,,DEMOCRATIC,Weir E,0,0,0
New Castle,13-01,U.S. House,,DEMOCRATIC,Weir E,1,0,1
New Castle,14-01,U.S. House,,DEMOCRATIC,Weir E,1,0,1
New Castle,01-02,U.S. House,,DEMOCRATIC,Barney S,22,0,22
New Castle,01-02,U.S. House,,DEMOCRATIC,Miller M,26,2,28
New Castle,01-02,U.S. House,,DEMOCRATIC,Rochester,303,12,315
New Castle,01-02,U.S. House,,DEMOCRATIC,Townsend B,19,1,20
New Castle,01-02,U.S. House,,DEMOCRATIC,Walker S,37,0,37
New Castle,02-02,U.S. House,,DEMOCRATIC,Barney S,16,0,16
New Castle,02-02,U.S. House,,DEMOCRATIC,Miller M,8,0,8
New Castle,02-02,U.S. House,,DEMOCRATIC,Rochester,137,9,146
New Castle,02-02,U.S. House,,DEMOCRATIC,Townsend B,5,0,5
New Castle,02-02,U.S. House,,DEMOCRATIC,Walker S,9,0,9
New Castle,03-02,U.S. House,,DEMOCRATIC,Barney S,7,1,8
New Castle,03-02,U.S. House,,DEMOCRATIC,Miller M,1,0,1
New Castle,03-02,U.S. House,,DEMOCRATIC,Rochester,35,1,36
New Castle,03-02,U.S. House,,DEMOCRATIC,Townsend B,33,3,36
New Castle,03-02,U.S. House,,DEMOCRATIC,Walker S,10,0,10
New Castle,04-02,U.S. House,,DEMOCRATIC,Barney S,7,1,8
New Castle,04-02,U.S. House,,DEMOCRATIC,Miller M,0,0,0
New Castle,04-02,U.S. House,,DEMOCRATIC,Rochester,12,0,12
New Castle,04-02,U.S. House,,DEMOCRATIC,Townsend B,17,1,18
New Castle,04-02,U.S. House,,DEMOCRATIC,Walker S,3,0,3
New Castle,05-02,U.S. House,,DEMOCRATIC,Barney S,28,1,29
New Castle,05-02,U.S. House,,DEMOCRATIC,Miller M,19,0,19
New Castle,05-02,U.S. House,,DEMOCRATIC,Rochester,134,3,137
New Castle,05-02,U.S. House,,DEMOCRATIC,Townsend B,30,0,30
New Castle,05-02,U.S. House,,DEMOCRATIC,Walker S,27,1,28
New Castle,06-02,U.S. House,,DEMOCRATIC,Barney S,29,0,29
New Castle,06-02,U.S. House,,DEMOCRATIC,Miller M,5,3,8
New Castle,06-02,U.S. House,,DEMOCRATIC,Rochester,111,11,122
New Castle,06-02,U.S. House,,DEMOCRATIC,Townsend B,29,6,35
New Castle,06-02,U.S. House,,DEMOCRATIC,Walker S,14,1,15
New Castle,07-02,U.S. House,,DEMOCRATIC,Barney S,36,0,36
New Castle,07-02,U.S. House,,DEMOCRATIC,Miller M,7,1,8
New Castle,07-02,U.S. House,,DEMOCRATIC,Rochester,68,1,69
New Castle,07-02,U.S. House,,DEMOCRATIC,Townsend B,41,1,42
New Castle,07-02,U.S. House,,DEMOCRATIC,Walker S,8,0,8
New Castle,08-02,U.S. House,,DEMOCRATIC,Barney S,15,0,15
New Castle,08-02,U.S. House,,DEMOCRATIC,Miller M,6,0,6
New Castle,08-02,U.S. House,,DEMOCRATIC,Rochester,132,7,139
New Castle,08-02,U.S. House,,DEMOCRATIC,Townsend B,13,2,15
New Castle,08-02,U.S. House,,DEMOCRATIC,Walker S,11,0,11
New Castle,10-02,U.S. House,,DEMOCRATIC,Barney S,14,3,17
New Castle,10-02,U.S. House,,DEMOCRATIC,Miller M,9,0,9
New Castle,10-02,U.S. House,,DEMOCRATIC,Rochester,107,5,112
New Castle,10-02,U.S. House,,DEMOCRATIC,Townsend B,25,2,27
New Castle,10-02,U.S. House,,DEMOCRATIC,Walker S,10,0,10
New Castle,11-02,U.S. House,,DEMOCRATIC,Barney S,26,1,27
New Castle,11-02,U.S. House,,DEMOCRATIC,Miller M,24,0,24
New Castle,11-02,U.S. House,,DEMOCRATIC,Rochester,305,6,311
New Castle,11-02,U.S. House,,DEMOCRATIC,Townsend B,20,0,20
New Castle,11-02,U.S. House,,DEMOCRATIC,Walker S,35,0,35
New Castle,12-02,U.S. House,,DEMOCRATIC,Barney S,11,0,11
New Castle,12-02,U.S. House,,DEMOCRATIC,Miller M,19,0,19
New Castle,12-02,U.S. House,,DEMOCRATIC,Rochester,134,3,137
New Castle,12-02,U.S. House,,DEMOCRATIC,Townsend B,11,0,11
New Castle,12-02,U.S. House,,DEMOCRATIC,Walker S,13,1,14
New Castle,13-02,U.S. House,,DEMOCRATIC,Barney S,0,0,0
New Castle,13-02,U.S. House,,DEMOCRATIC,Miller M,0,0,0
New Castle,13-02,U.S. House,,DEMOCRATIC,Rochester,0,0,0
New Castle,13-02,U.S. House,,DEMOCRATIC,Townsend B,0,0,0
New Castle,13-02,U.S. House,,DEMOCRATIC,Walker S,0,0,0
New Castle,17-02,U.S. House,,DEMOCRATIC,Barney S,0,19,19
New Castle,17-02,U.S. House,,DEMOCRATIC,Miller M,0,2,2
New Castle,17-02,U.S. House,,DEMOCRATIC,Rochester,0,45,45
New Castle,17-02,U.S. House,,DEMOCRATIC,Townsend B,0,16,16
New Castle,17-02,U.S. House,,DEMOCRATIC,Walker S,0,1,1
New Castle,01-02,U.S. House,,DEMOCRATIC,Weir E,5,0,5
New Castle,02-02,U.S. House,,DEMOCRATIC,Weir E,1,0,1
New Castle,03-02,U.S. House,,DEMOCRATIC,Weir E,1,1,2
New Castle,04-02,U.S. House,,DEMOCRATIC,Weir E,0,0,0
New Castle,05-02,U.S. House,,DEMOCRATIC,Weir E,4,0,4
New Castle,06-02,U.S. House,,DEMOCRATIC,Weir E,1,1,2
New Castle,07-02,U.S. House,,DEMOCRATIC,Weir E,2,0,2
New Castle,08-02,U.S. House,,DEMOCRATIC,Weir E,4,0,4
New Castle,10-02,U.S. House,,DEMOCRATIC,Weir E,0,0,0
New Castle,11-02,U.S. House,,DEMOCRATIC,Weir E,2,0,2
New Castle,12-02,U.S. House,,DEMOCRATIC,Weir E,2,0,2
New Castle,13-02,U.S. House,,DEMOCRATIC,Weir E,0,0,0
New Castle,17-02,U.S. House,,DEMOCRATIC,Weir E,0,1,1
New Castle,01-03,U.S. House,,DEMOCRATIC,Barney S,36,0,36
New Castle,01-03,U.S. House,,DEMOCRATIC,Miller M,12,0,12
New Castle,01-03,U.S. House,,DEMOCRATIC,Rochester,151,1,152
New Castle,01-03,U.S. House,,DEMOCRATIC,Townsend B,24,0,24
New Castle,01-03,U.S. House,,DEMOCRATIC,Walker S,25,0,25
New Castle,02-03,U.S. House,,DEMOCRATIC,Barney S,114,4,118
New Castle,02-03,U.S. House,,DEMOCRATIC,Miller M,21,0,21
New Castle,02-03,U.S. House,,DEMOCRATIC,Rochester,199,5,204
New Castle,02-03,U.S. House,,DEMOCRATIC,Townsend B,93,1,94
New Castle,02-03,U.S. House,,DEMOCRATIC,Walker S,44,1,45
New Castle,03-03,U.S. House,,DEMOCRATIC,Barney S,20,1,21
New Castle,03-03,U.S. House,,DEMOCRATIC,Miller M,11,3,14
New Castle,03-03,U.S. House,,DEMOCRATIC,Rochester,124,2,126
New Castle,03-03,U.S. House,,DEMOCRATIC,Townsend B,9,0,9
New Castle,03-03,U.S. House,,DEMOCRATIC,Walker S,8,1,9
New Castle,04-03,U.S. House,,DEMOCRATIC,Barney S,21,1,22
New Castle,04-03,U.S. House,,DEMOCRATIC,Miller M,20,0,20
New Castle,04-03,U.S. House,,DEMOCRATIC,Rochester,152,6,158
New Castle,04-03,U.S. House,,DEMOCRATIC,Townsend B,21,2,23
New Castle,04-03,U.S. House,,DEMOCRATIC,Walker S,26,0,26
New Castle,05-03,U.S. House,,DEMOCRATIC,Barney S,5,0,5
New Castle,05-03,U.S. House,,DEMOCRATIC,Miller M,1,0,1
New Castle,05-03,U.S. House,,DEMOCRATIC,Rochester,16,3,19
New Castle,05-03,U.S. House,,DEMOCRATIC,Townsend B,0,0,0
New Castle,05-03,U.S. House,,DEMOCRATIC,Walker S,1,0,1
New Castle,06-03,U.S. House,,DEMOCRATIC,Barney S,15,1,16
New Castle,06-03,U.S. House,,DEMOCRATIC,Miller M,9,0,9
New Castle,06-03,U.S. House,,DEMOCRATIC,Rochester,102,1,103
New Castle,06-03,U.S. House,,DEMOCRATIC,Townsend B,10,0,10
New Castle,06-03,U.S. House,,DEMOCRATIC,Walker S,20,0,20
New Castle,07-03,U.S. House,,DEMOCRATIC,Barney S,64,4,68
New Castle,07-03,U.S. House,,DEMOCRATIC,Miller M,24,3,27
New Castle,07-03,U.S. House,,DEMOCRATIC,Rochester,180,11,191
New Castle,07-03,U.S. House,,DEMOCRATIC,Townsend B,36,2,38
New Castle,07-03,U.S. House,,DEMOCRATIC,Walker S,43,0,43
New Castle,08-03,U.S. House,,DEMOCRATIC,Barney S,81,2,83
New Castle,08-03,U.S. House,,DEMOCRATIC,Miller M,23,3,26
New Castle,08-03,U.S. House,,DEMOCRATIC,Rochester,181,2,183
New Castle,08-03,U.S. House,,DEMOCRATIC,Townsend B,118,3,121
New Castle,08-03,U.S. House,,DEMOCRATIC,Walker S,34,1,35
New Castle,09-03,U.S. House,,DEMOCRATIC,Barney S,31,0,31
New Castle,09-03,U.S. House,,DEMOCRATIC,Miller M,22,0,22
New Castle,09-03,U.S. House,,DEMOCRATIC,Rochester,155,6,161
New Castle,09-03,U.S. House,,DEMOCRATIC,Townsend B,42,1,43
New Castle,09-03,U.S. House,,DEMOCRATIC,Walker S,24,0,24
New Castle,10-03,U.S. House,,DEMOCRATIC,Barney S,22,1,23
New Castle,10-03,U.S. House,,DEMOCRATIC,Miller M,2,0,2
New Castle,10-03,U.S. House,,DEMOCRATIC,Rochester,24,1,25
New Castle,10-03,U.S. House,,DEMOCRATIC,Townsend B,21,1,22
New Castle,10-03,U.S. House,,DEMOCRATIC,Walker S,2,0,2
New Castle,01-03,U.S. House,,DEMOCRATIC,Weir E,1,0,1
New Castle,02-03,U.S. House,,DEMOCRATIC,Weir E,7,0,7
New Castle,03-03,U.S. House,,DEMOCRATIC,Weir E,2,0,2
New Castle,04-03,U.S. House,,DEMOCRATIC,Weir E,0,0,0
New Castle,05-03,U.S. House,,DEMOCRATIC,Weir E,0,0,0
New Castle,06-03,U.S. House,,DEMOCRATIC,Weir E,1,0,1
New Castle,07-03,U.S. House,,DEMOCRATIC,Weir E,5,0,5
New Castle,08-03,U.S. House,,DEMOCRATIC,Weir E,11,1,12
New Castle,09-03,U.S. House,,DEMOCRATIC,Weir E,2,0,2
New Castle,10-03,U.S. House,,DEMOCRATIC,Weir E,1,0,1
New Castle,01-04,U.S. House,,DEMOCRATIC,Barney S,149,11,160
New Castle,01-04,U.S. House,,DEMOCRATIC,Miller M,7,1,8
New Castle,01-04,U.S. House,,DEMOCRATIC,Rochester,247,25,272
New Castle,01-04,U.S. House,,DEMOCRATIC,Townsend B,191,21,212
New Castle,01-04,U.S. House,,DEMOCRATIC,Walker S,41,3,44
New Castle,02-04,U.S. House,,DEMOCRATIC,Barney S,52,10,62
New Castle,02-04,U.S. House,,DEMOCRATIC,Miller M,2,0,2
New Castle,02-04,U.S. House,,DEMOCRATIC,Rochester,86,7,93
New Castle,02-04,U.S. House,,DEMOCRATIC,Townsend B,53,10,63
New Castle,02-04,U.S. House,,DEMOCRATIC,Walker S,5,1,6
New Castle,03-04,U.S. House,,DEMOCRATIC,Barney S,155,12,167
New Castle,03-04,U.S. House,,DEMOCRATIC,Miller M,10,0,10
New Castle,03-04,U.S. House,,DEMOCRATIC,Rochester,213,19,232
New Castle,03-04,U.S. House,,DEMOCRATIC,Townsend B,212,20,232
New Castle,03-04,U.S. House,,DEMOCRATIC,Walker S,44,2,46
New Castle,04-04,U.S. House,,DEMOCRATIC,Barney S,39,1,40
New Castle,04-04,U.S. House,,DEMOCRATIC,Miller M,5,0,5
New Castle,04-04,U.S. House,,DEMOCRATIC,Rochester,95,6,101
New Castle,04-04,U.S. House,,DEMOCRATIC,Townsend B,28,0,28
New Castle,04-04,U.S. House,,DEMOCRATIC,Walker S,15,0,15
New Castle,05-04,U.S. House,,DEMOCRATIC,Barney S,35,1,36
New Castle,05-04,U.S. House,,DEMOCRATIC,Miller M,6,1,7
New Castle,05-04,U.S. House,,DEMOCRATIC,Rochester,66,6,72
New Castle,05-04,U.S. House,,DEMOCRATIC,Townsend B,39,6,45
New Castle,05-04,U.S. House,,DEMOCRATIC,Walker S,8,0,8
New Castle,06-04,U.S. House,,DEMOCRATIC,Barney S,54,6,60
New Castle,06-04,U.S. House,,DEMOCRATIC,Miller M,8,0,8
New Castle,06-04,U.S. House,,DEMOCRATIC,Rochester,141,11,152
New Castle,06-04,U.S. House,,DEMOCRATIC,Townsend B,115,1,116
New Castle,06-04,U.S. House,,DEMOCRATIC,Walker S,16,1,17
New Castle,07-04,U.S. House,,DEMOCRATIC,Barney S,67,3,70
New Castle,07-04,U.S. House,,DEMOCRATIC,Miller M,10,1,11
New Castle,07-04,U.S. House,,DEMOCRATIC,Rochester,123,11,134
New Castle,07-04,U.S. House,,DEMOCRATIC,Townsend B,105,8,113
New Castle,07-04,U.S. House,,DEMOCRATIC,Walker S,30,1,31
New Castle,08-04,U.S. House,,DEMOCRATIC,Barney S,63,4,67
New Castle,08-04,U.S. House,,DEMOCRATIC,Miller M,6,0,6
New Castle,08-04,U.S. House,,DEMOCRATIC,Rochester,106,1,107
New Castle,08-04,U.S. House,,DEMOCRATIC,Townsend B,51,4,55
New Castle,08-04,U.S. House,,DEMOCRATIC,Walker S,9,0,9
New Castle,09-04,U.S. House,,DEMOCRATIC,Barney S,30,4,34
New Castle,09-04,U.S. House,,DEMOCRATIC,Miller M,6,1,7
New Castle,09-04,U.S. House,,DEMOCRATIC,Rochester,107,4,111
New Castle,09-04,U.S. House,,DEMOCRATIC,Townsend B,67,4,71
New Castle,09-04,U.S. House,,DEMOCRATIC,Walker S,17,0,17
New Castle,10-04,U.S. House,,DEMOCRATIC,Barney S,23,3,26
New Castle,10-04,U.S. House,,DEMOCRATIC,Miller M,7,1,8
New Castle,10-04,U.S. House,,DEMOCRATIC,Rochester,64,3,67
New Castle,10-04,U.S. House,,DEMOCRATIC,Townsend B,48,1,49
New Castle,10-04,U.S. House,,DEMOCRATIC,Walker S,11,1,12
New Castle,12-04,U.S. House,,DEMOCRATIC,Barney S,45,3,48
New Castle,12-04,U.S. House,,DEMOCRATIC,Miller M,3,0,3
New Castle,12-04,U.S. House,,DEMOCRATIC,Rochester,51,1,52
New Castle,12-04,U.S. House,,DEMOCRATIC,Townsend B,53,2,55
New Castle,12-04,U.S. House,,DEMOCRATIC,Walker S,9,0,9
New Castle,13-04,U.S. House,,DEMOCRATIC,Barney S,17,0,17
New Castle,13-04,U.S. House,,DEMOCRATIC,Miller M,2,0,2
New Castle,13-04,U.S. House,,DEMOCRATIC,Rochester,23,9,32
New Castle,13-04,U.S. House,,DEMOCRATIC,Townsend B,14,2,16
New Castle,13-04,U.S. House,,DEMOCRATIC,Walker S,9,0,9
New Castle,15-04,U.S. House,,DEMOCRATIC,Barney S,12,0,12
New Castle,15-04,U.S. House,,DEMOCRATIC,Miller M,0,0,0
New Castle,15-04,U.S. House,,DEMOCRATIC,Rochester,22,1,23
New Castle,15-04,U.S. House,,DEMOCRATIC,Townsend B,21,7,28
New Castle,15-04,U.S. House,,DEMOCRATIC,Walker S,0,0,0
New Castle,16-04,U.S. House,,DEMOCRATIC,Barney S,6,0,6
New Castle,16-04,U.S. House,,DEMOCRATIC,Miller M,1,0,1
New Castle,16-04,U.S. House,,DEMOCRATIC,Rochester,24,0,24
New Castle,16-04,U.S. House,,DEMOCRATIC,Townsend B,4,0,4
New Castle,16-04,U.S. House,,DEMOCRATIC,Walker S,1,0,1
New Castle,01-04,U.S. House,,DEMOCRATIC,Weir E,3,2,5
New Castle,02-04,U.S. House,,DEMOCRATIC,Weir E,0,0,0
New Castle,03-04,U.S. House,,DEMOCRATIC,Weir E,5,0,5
New Castle,04-04,U.S. House,,DEMOCRATIC,Weir E,1,0,1
New Castle,05-04,U.S. House,,DEMOCRATIC,Weir E,1,0,1
New Castle,06-04,U.S. House,,DEMOCRATIC,Weir E,1,0,1
New Castle,07-04,U.S. House,,DEMOCRATIC,Weir E,1,1,2
New Castle,08-04,U.S. House,,DEMOCRATIC,Weir E,2,0,2
New Castle,09-04,U.S. House,,DEMOCRATIC,Weir E,1,0,1
New Castle,10-04,U.S. House,,DEMOCRATIC,Weir E,1,0,1
New Castle,12-04,U.S. House,,DEMOCRATIC,Weir E,3,0,3
New Castle,13-04,U.S. House,,DEMOCRATIC,Weir E,0,1,1
New Castle,15-04,U.S. House,,DEMOCRATIC,Weir E,0,0,0
New Castle,16-04,U.S. House,,DEMOCRATIC,Weir E,1,0,1
New Castle,01-05,U.S. House,,DEMOCRATIC,Barney S,27,2,29
New Castle,01-05,U.S. House,,DEMOCRATIC,Miller M,8,1,9
New Castle,01-05,U.S. House,,DEMOCRATIC,Rochester,153,6,159
New Castle,01-05,U.S. House,,DEMOCRATIC,Townsend B,20,5,25
New Castle,01-05,U.S. House,,DEMOCRATIC,Walker S,8,1,9
New Castle,02-05,U.S. House,,DEMOCRATIC,Barney S,56,1,57
New Castle,02-05,U.S. House,,DEMOCRATIC,Miller M,11,0,11
New Castle,02-05,U.S. House,,DEMOCRATIC,Rochester,141,2,143
New Castle,02-05,U.S. House,,DEMOCRATIC,Townsend B,24,2,26
New Castle,02-05,U.S. House,,DEMOCRATIC,Walker S,10,0,10
New Castle,04-05,U.S. House,,DEMOCRATIC,Barney S,52,0,52
New Castle,04-05,U.S. House,,DEMOCRATIC,Miller M,10,0,10
New Castle,04-05,U.S. House,,DEMOCRATIC,Rochester,189,4,193
New Castle,04-05,U.S. House,,DEMOCRATIC,Townsend B,32,0,32
New Castle,04-05,U.S. House,,DEMOCRATIC,Walker S,16,0,16
New Castle,06-05,U.S. House,,DEMOCRATIC,Barney S,13,0,13
New Castle,06-05,U.S. House,,DEMOCRATIC,Miller M,1,0,1
New Castle,06-05,U.S. House,,DEMOCRATIC,Rochester,105,1,106
New Castle,06-05,U.S. House,,DEMOCRATIC,Townsend B,50,4,54
New Castle,06-05,U.S. House,,DEMOCRATIC,Walker S,4,0,4
New Castle,07-05,U.S. House,,DEMOCRATIC,Barney S,19,2,21
New Castle,07-05,U.S. House,,DEMOCRATIC,Miller M,2,0,2
New Castle,07-05,U.S. House,,DEMOCRATIC,Rochester,75,4,79
New Castle,07-05,U.S. House,,DEMOCRATIC,Townsend B,14,0,14
New Castle,07-05,U.S. House,,DEMOCRATIC,Walker S,8,0,8
New Castle,08-05,U.S. House,,DEMOCRATIC,Barney S,35,2,37
New Castle,08-05,U.S. House,,DEMOCRATIC,Miller M,13,0,13
New Castle,08-05,U.S. House,,DEMOCRATIC,Rochester,183,1,184
New Castle,08-05,U.S. House,,DEMOCRATIC,Townsend B,43,4,47
New Castle,08-05,U.S. House,,DEMOCRATIC,Walker S,9,0,9
New Castle,09-05,U.S. House,,DEMOCRATIC,Barney S,45,0,45
New Castle,09-05,U.S. House,,DEMOCRATIC,Miller M,10,0,10
New Castle,09-05,U.S. House,,DEMOCRATIC,Rochester,180,5,185
New Castle,09-05,U.S. House,,DEMOCRATIC,Townsend B,20,0,20
New Castle,09-05,U.S. House,,DEMOCRATIC,Walker S,14,0,14
New Castle,01-05,U.S. House,,DEMOCRATIC,Weir E,1,0,1
New Castle,02-05,U.S. House,,DEMOCRATIC,Weir E,2,0,2
New Castle,04-05,U.S. House,,DEMOCRATIC,Weir E,1,0,1
New Castle,06-05,U.S. House,,DEMOCRATIC,Weir E,1,0,1
New Castle,07-05,U.S. House,,DEMOCRATIC,Weir E,0,0,0
New Castle,08-05,U.S. House,,DEMOCRATIC,Weir E,0,0,0
New Castle,09-05,U.S. House,,DEMOCRATIC,Weir E,1,0,1
New Castle,01-06,U.S. House,,DEMOCRATIC,Barney S,91,2,93
New Castle,01-06,U.S. House,,DEMOCRATIC,Miller M,7,0,7
New Castle,01-06,U.S. House,,DEMOCRATIC,Rochester,155,4,159
New Castle,01-06,U.S. House,,DEMOCRATIC,Townsend B,105,3,108
New Castle,01-06,U.S. House,,DEMOCRATIC,Walker S,23,0,23
New Castle,02-06,U.S. House,,DEMOCRATIC,Barney S,43,1,44
New Castle,02-06,U.S. House,,DEMOCRATIC,Miller M,5,1,6
New Castle,02-06,U.S. House,,DEMOCRATIC,Rochester,105,8,113
New Castle,02-06,U.S. House,,DEMOCRATIC,Townsend B,51,3,54
New Castle,02-06,U.S. House,,DEMOCRATIC,Walker S,9,4,13
New Castle,04-06,U.S. House,,DEMOCRATIC,Barney S,38,0,38
New Castle,04-06,U.S. House,,DEMOCRATIC,Miller M,4,0,4
New Castle,04-06,U.S. House,,DEMOCRATIC,Rochester,95,5,100
New Castle,04-06,U.S. House,,DEMOCRATIC,Townsend B,40,1,41
New Castle,04-06,U.S. House,,DEMOCRATIC,Walker S,19,0,19
New Castle,05-06,U.S. House,,DEMOCRATIC,Barney S,37,3,40
New Castle,05-06,U.S. House,,DEMOCRATIC,Miller M,9,0,9
New Castle,05-06,U.S. House,,DEMOCRATIC,Rochester,126,12,138
New Castle,05-06,U.S. House,,DEMOCRATIC,Townsend B,31,4,35
New Castle,05-06,U.S. House,,DEMOCRATIC,Walker S,10,1,11
New Castle,06-06,U.S. House,,DEMOCRATIC,Barney S,19,0,19
New Castle,06-06,U.S. House,,DEMOCRATIC,Miller M,1,0,1
New Castle,06-06,U.S. House,,DEMOCRATIC,Rochester,59,2,61
New Castle,06-06,U.S. House,,DEMOCRATIC,Townsend B,11,0,11
New Castle,06-06,U.S. House,,DEMOCRATIC,Walker S,7,0,7
New Castle,07-06,U.S. House,,DEMOCRATIC,Barney S,36,0,36
New Castle,07-06,U.S. House,,DEMOCRATIC,Miller M,2,0,2
